no,date_post,username,tweet,klasifikasi
2035,2023-01-04 18:37:52 SE Asia Standard Time,oxcrypmaxwin,"@jennifer_xixi Aduhai....agama melulu, org diluar sana sibuk bahas AI, antariksa, computer quantum, web 3, crypto, dll. berlomba berinovasi mengembangkan teknologi. Kapan maju nya manusia indonesia, jika masih mudah di bodohi oleh ajaran agama yg sesat.",Negatif
2036,2023-01-04 18:32:52 SE Asia Standard Time,bersiququ,@mustaanghuf @Outstandjing Disrupsi digital teknologi AI ✨  https://t.co/Fz0GLB7OBC,Netral
2037,2023-01-04 16:50:54 SE Asia Standard Time,taofvck,Teknologi open AI ini ngeri banget ya aku belum siap,Negatif
2038,2023-01-04 15:49:06 SE Asia Standard Time,officialtribun,5. oppo Enco M31  - Model neckband - Berteknologi khusus algoritma AI dan Dynamic Mode - Teknologi suara LDAC - Waterproof IPX5 - Bluetooth 5.0 - Ketahanan baterai 6 jam jika digunakan terus-menerus  Harga: Rp545.000 Link   :  https://t.co/raIJP5E69n  https://t.co/MCC6FKBReX,error
2039,2023-01-04 13:36:09 SE Asia Standard Time,gilangp00762245,Perusahaan Raksasa di Bidang Fotografi Hadirkan Teknologi AI pada Industri Kesehatan    https://t.co/kprVqU0E46 lewat @tribunnews,Positif
2040,2023-01-04 12:58:15 SE Asia Standard Time,mustaanghuf,Saya coba melakukan pemanfaatan disrupsi digital teknologi AI sesuai arahan pak Gub untuk menganalisa kritikan terhadap Al Jabbar. Berikut analisa AI terhadap apa yang disampaikan oleh @Outstandjing apakah termasuk julid ngerujak atau tidak sesuai keluhan pak Gub di tweet beliau:  https://t.co/Tv3PEz91ke,Netral
2041,2023-01-04 12:36:30 SE Asia Standard Time,andalpost,"Google Khawatir dengan Teknologi AI Chat GPT, Simak Rencana Google.  #tech #news #andalpost #ditapaja   https://t.co/DqvHIWE97C",Negatif
2042,2023-01-04 10:16:14 SE Asia Standard Time,wantiknas,"Layanan profesional, meningkatnya penggunaan teknologi oleh perusahaan layanan profesional, seperti cloud dan AI mendorong kebutuhan perusahaan terhadap pekerja yang memiliki kemampuan di bidang IT.  #talentadigital #keterampilandigital #transformasidigital #wantiknas",Positif
2043,2023-01-04 10:02:18 SE Asia Standard Time,sampaijauhcom,Fujifilm Kembangkan Teknologi AI untuk Industri Kesehatan  Baca artikel selengkapnya  #ArtificialIntelligence #Fujifilm #sainsdanteknologi #sampaijauh  https://t.co/D870bJZ04q,Positif
2044,2023-01-04 09:00:23 SE Asia Standard Time,agmptra,"@infobdg Ini dah jaman AI 2023, dan kek gini harusnya kelar 10 tahun lalu... 5 tahun lagi dah ganti teknologi...",Negatif
2045,2023-01-04 06:07:22 SE Asia Standard Time,hadiprayitno82,"CES 2023 Tiba! Hadirkan Debut AI, Robotika, Mobil, dan Inovasi Teknologi Mutakhir   https://t.co/o7MSQPiGgk via @beritabaruco",Netral
2046,2023-01-03 23:31:08 SE Asia Standard Time,padjadjarantea,"Saya taunya dari kawan dekat yang emang driver ojol. Jadi segala masalah beginian banyak tau deh.  Ini masih jadi tanda tanya besar ke opang Batim. Kalian teh nolak teknologi, tapi make motor. Ai motor sanes teknologi, kitu?",Negatif
2047,2023-01-03 22:29:19 SE Asia Standard Time,auditiardy,"Sumbangsih dalam mendukung kemajuan teknologi AI dengan judul ""analisis perubahan wajah manusia dalam 10 tahun berbasis artificial intelligence""  https://t.co/9UADjcYMUt",Netral
2048,2023-01-03 21:42:33 SE Asia Standard Time,beritabaruco,"CES 2023 Tiba! Hadirkan Debut AI, Robotika, Mobil, dan Inovasi Teknologi Mutakhir  https://t.co/Msv1bKQrr1 #CES2023 #inovasi #Mobil #Robotika #Teknologi  https://t.co/2RWLRzsln0",Positif
2049,2023-01-03 21:09:47 SE Asia Standard Time,raja_atlantis,"Mendukung penuh Gagasan Neo kolonialism 4.0  yg dimana Seluruh Manusia menempati strata sosial ter atas sebagai Borjuis/Investor/Kapitalis/Perencana/Management/Land Lord dan Robot,AI,teknologi sebagai kelas Bawah/Buruh/penggarap/pelaksana serta planet2 sebagai daerah koloni baru",Positif
2050,2023-01-03 19:47:39 SE Asia Standard Time,jawapos,"Jelang CES 2023, Samsung Pamer Teknologi Memasak Dibekali AI  https://t.co/Ec6kawFPEF",Positif
2051,2023-01-03 19:19:10 SE Asia Standard Time,imsusanti,"Setelah ChatGPT, Canva pun punya Magic Write.   Sebagai penulis, 2 fenomena teknologi AI ini bikin saya mikir banyak.",Netral
2052,2023-01-03 18:55:39 SE Asia Standard Time,ugm_fess,"Haloo ugm_fess Ada yang minat untuk ikut PKM ga? Kira-kira bahasanya mengenai AI dan akan disangkutin mengenai problem sosial, jika ada yang minat reply saja, diutamakan dari prodi: Ilmu Pembangunan Sosial dan Kesejahteraan (ISIPOL), Teknologi Informasi (Teknik), dan Ilmu (cont)",Netral
2053,2023-01-03 18:48:27 SE Asia Standard Time,jadimesincapit,"@iinfinittee Tapi sekarang teknologi semakin canggih, AI kini bisa bikin artikel utuh tanpa plagiasi. Pun banyak aplikasi deteksi plagiasi, bukan?   Mahasiswa pun perlu banyak bacaan u/ memeperkaya kosakatanya, kalau akses karya ilmiah dibatasi tdk memungkiri kosakata mahasiswa jg terbatas",Netral
2054,2023-01-03 15:39:10 SE Asia Standard Time,rickykardjono,Wajah Maha Patih Gajah Mada digambarkan dgn Teknologi AI...  https://t.co/oHTk1NfV5d,Netral
2055,2023-01-03 12:48:51 SE Asia Standard Time,wantiknas,"Pertama, pekerja di sektor teknologi. Berdasarkan pekerja di sektor teknologi (misalnya, Developer AI di perusahaan software) dan seluruh kontribusi PDB mereka dinilai.  #talentadigital #keterampilandigital #digitaltransformation #transformasidigital #wantiknas",Netral
2056,2023-01-03 06:12:11 SE Asia Standard Time,tuuuiiit,"Mulai saat ini, kami akan menghadirkan AI art melalui saluran YouTube kami - #AIArt! Nikmati karya-karya menarik yang dibuat dengan teknologi terkini dan mendaftarlah di  https://t.co/NEScS7ykRJ",Positif
2057,2023-01-02 20:19:34 SE Asia Standard Time,pujohari,"Teknologi sekarang kan udah canggih, jadi sekalian pasang CCTV yg ada fitur AI yg bisa membaca niat orang dan gesture orang yg habis transaksi suap...",Negatif
2058,2023-01-02 20:04:15 SE Asia Standard Time,bertravelmedia,Fujifilm Hadirkan Teknologi AI pada Industri Kesehatan - Marketing ... -  https://t.co/Gm6biWSXYK  https://t.co/jsAHh9TlJ9,Netral
2059,2023-01-02 18:56:03 SE Asia Standard Time,sigermedia,FujiFilm Sematkan Teknologi AI di Industri Kesehatan  https://t.co/OYRTRF09Q0  https://t.co/vIZLVBPMdq – FujiFilm Sematkan Teknologi AI di Industri Kesehatan. Apakah Anda tidak familiar dengan...,error
2060,2023-01-02 17:32:18 SE Asia Standard Time,floucloud,"Dilansir dari Forbes, Chatbot merupakan salah satu bentuk dari penggunaan teknologi Artificial Intelligence (AI) dengan fokus pada Natural Language Processing (NLP) yang mampu menganalisis teks dengan cara terkomputerasi.",Netral
2061,2023-01-02 13:06:30 SE Asia Standard Time,faizalmamat4,"@jeparisbae dgn teknologi AI skrg, watermark pon dah x menjamin dah",Negatif
2062,2023-01-02 10:17:09 SE Asia Standard Time,arybandung,"..yg dpt berguna untuk melatih model machine learning atau mengoptimalkan sistem yg kompleks.  Scr keseluruhan, penelitian AI kuantum bs sgt bermanfaat dan berdampak, krn memiliki potensi untuk hasilkan wawasan dan teknologi baru yg dpt memiliki aplikasi praktis yg signifikan.",Positif
2063,2023-01-02 09:31:49 SE Asia Standard Time,kangdongjos,"@collegemenfess relevansi sih. apalagi klo topikny teknologi tau sendiri berkembangnya super duper cepat... klo penelitiannya 2015 besar kemungkinan tech yg dipakai ya yg sedang trend atau ada di2015 ke bawah. udah sgt ga relevan klo msal dijdikan rujukan buat penelitian skrg. chat gpt, open ai",Netral
2064,2023-01-02 08:42:04 SE Asia Standard Time,hypeabisid,Hype Report: Menengok Potensi Teknologi AI di Industri Perfilman   https://t.co/UZLvSAZNn5  https://t.co/1ylXqMD7cF,Netral
2065,2023-01-02 08:41:34 SE Asia Standard Time,hypeabisid,Hype Report: Menilik Tantangan Penulis di Tengah Kemajuan Teknologi AI  https://t.co/qmyJgO0qjN  https://t.co/3QMv1tcw2U,Netral
2066,2023-01-02 08:27:46 SE Asia Standard Time,husnidev,"Website, Ai, chatbot &amp; apa  jua teknologi mampu tawarkan. Ini semua tools. Ia mudahkan kerja kita.  Tanpa plan, jadilah kita biz owner yang terikut-ikut dengan trend, sekadar FOMO tanpa sebab.",Netral
2067,2023-01-02 07:00:38 SE Asia Standard Time,powertel_ind,Cara Daftar ChatGPT?   #infointernet #seputarinternet #infoteknologi #teknologi #chatgpt #chatgptbot #chatgpttutorial #chatbot #ai #artificialintelligence #openai #aitools #teknologimasadepan #teknologicanggih #teknologimasakini #powertelid  https://t.co/wZw6v9QHJt,error
2068,2023-01-01 19:29:27 SE Asia Standard Time,aixoxpi,Tapi tahun ini ai pengen paperless.. jadi mari kita manfaatkan teknologi yang ada🤣🤣🤣,Positif
2069,2023-01-01 13:08:15 SE Asia Standard Time,malnawidahta,"Kayak ini tuh adalah kumpulan knowledge, trial error lebih dari 10 tahun ngerjain web.  Dan hasil sebuah tesis bahwa konten tulisan akan naik lagi akibat update teknologi SEO dan AI baru2 ini.",Netral
2070,2023-01-01 02:12:09 SE Asia Standard Time,tuuuiiit,Baru saja lancar #AIArt YouTube Channel:  https://t.co/G1X0wrUsTP Yuk buruan subscribe dan nikmati ratusan video art modern yang dibuat dengan teknologi AI! #AIArtYoutube #ArtdenganAI,Positif
2071,2022-12-31 13:47:43 SE Asia Standard Time,aryonoignatius, https://t.co/VgVhCA56sM  Tulisan dari dosen saya di Filipina tentang teknologi AI dan pendidikan,Netral
2072,2022-12-31 12:30:47 SE Asia Standard Time,scenario_57,Tertarik bisnis ternak lele dengan teknologi AI dan Machine Learning,Positif
2073,2022-12-31 11:33:36 SE Asia Standard Time,beritakinib,"Pengganggu teknologi generasi seterusnya |  Bintang -  https://t.co/MJ9wGSqcFv Teksi terbang, lembaga pengarah korporat AI, bank tanpa pemandu… ini bukan senarai harapan daripad",Negatif
2074,2022-12-31 09:21:45 SE Asia Standard Time,lampuapill,"Untuk sekarang aku belum khawatir dengat teknologi AI, yg aku khawatirkan adalah ketika AI love you dibalas air tuba.",Negatif
2075,2022-12-31 06:12:10 SE Asia Standard Time,tuuuiiit,#AIKarya #AIArt #KaryaSeniAI Ada yang suka berkreasi dengan teknologi? Mari berlangganan kana AI Karya dan temukan inspirasi baru di dunia AI Art:  https://t.co/G1X0wrUsTP,Positif
2076,2022-12-31 01:15:07 SE Asia Standard Time,sinarharapanid,Dalam hal ini Fujifilm memulai studi penelitian dengan menerapkan teknologi AI untuk membantu diagnosis dan penilaian pengobatan pasien dengan pneumonia akibat Covid-19.  https://t.co/xcTaH5umZi,Netral
2077,2022-12-30 19:16:33 SE Asia Standard Time,detikhealth,Fujifilm memiliki teknologi AI untuk menciptakan alat mamografi beresolusi tinggi yang dapat mendeteksi dini gejala kanker payudara.   https://t.co/BEFyEFEeXL  https://t.co/esRLWBJZ6A,Netral
2078,2022-12-30 19:00:00 SE Asia Standard Time,lorealparisid,"✅ Only 5 mins to know more about your skin problems!  Menggunakan teknologi AI yang mampu memprediksi masalah kulit kamu hingga 97%, skin genius akan membantu kamu mengetahui masalah kulit kamu 😍Cukup upload foto selfie mu di  https://t.co/HM4UsemnvS dan liat hasilnya! 💕",Positif
2079,2022-12-30 18:58:36 SE Asia Standard Time,detikcom,Fujifilm memiliki teknologi AI untuk menciptakan alat mamografi beresolusi tinggi yang dapat mendeteksi dini gejala kanker payudara.   https://t.co/i9amBvOpbT  https://t.co/Yf9m5F2AYq,error
2080,2022-12-30 18:01:34 SE Asia Standard Time,parfumpriamurah,Perusahaan Raksasa di Bidang Fotografi Hadirkan Teknologi AI pada Industri Kesehatan  https://t.co/vksQxNSeZN  https://t.co/oKiEWzrBTC,Netral
2081,2022-12-30 18:01:33 SE Asia Standard Time,obatjerawatherb,Perusahaan Raksasa di Bidang Fotografi Hadirkan Teknologi AI pada Industri Kesehatan  https://t.co/XMllHynDxO,Netral
2082,2022-12-30 15:35:09 SE Asia Standard Time,usim,Beliau berharap semoga kesedaran tentang baik dan buruknya AI dapat dipupuk kepada masyarakat. Mudah-mudahal hasil penyelidikan dari USIM tentang teknologi dan pengkomputeran dapat ditingkatkan agar mendapat manafaat dengan ilmu yang dikongsikan bersama.  #USIMSpotlight #USIM,Netral
2083,2022-12-30 13:16:06 SE Asia Standard Time,laduniid,Berikut ini video singkat yg berisi imajinasi teknologi Artificial Intelligence (AI) dari foto-foto KH Abdurrahman Wahid (Gus Dur). Dikembangkan oleh Tim  https://t.co/7sBKYBBvvU  https://t.co/gvJNXklQnE,Positif
2084,2022-12-30 11:54:11 SE Asia Standard Time,investorid,Fujifilm Hadirkan Teknologi AI pada Industri Kesehatan  https://t.co/ahGIXDZuxY,Netral
2085,2022-12-30 11:07:51 SE Asia Standard Time,hazrakha,"Selain itu, kacamata ini juga memuat teknologi AI yang juga mampu secara otomatis mengidentifikasi semua orang di sekitarnya dan bahkan dapat memperlihatkan jejak digital mereka dan meretas telepon genggam.",Negatif
2086,2022-12-30 06:18:29 SE Asia Standard Time,jebatlegacy,"AI dalam fotografi, videografi bakal menjadi cabaran baru selepas ini. Bila satu teknologi baru hadir maka teknologi lain akan ditinggalkan. Terus ingat myspace bersaing dengan facebook.   AI dalam foto. KPF v.8",Netral
2087,2022-12-30 06:12:08 SE Asia Standard Time,tuuuiiit,Buat karya seni baru dengan teknologi artificial intelligence (AI)! Jangan lewatkan youtube channel baru ini dan subscribe sekarang!  https://t.co/G1X0wrUsTP #AISeniman #AIArt #YoutubeChannel #Subscribe,Positif
2088,2022-12-30 05:36:34 SE Asia Standard Time,tekkugizmo,"Akhirnya, pakar AI dan ahli robot Amazon ingin menggabungkan teknologi dengan robot yang mengidentifikasi item saat mengambilnya dan membalikkannya. #Amazon",Netral
2089,2022-12-29 23:57:22 SE Asia Standard Time,junguvvu,"thanks to my partner copywriter a.k.a Ai Chat yang sangat memudahkan hari-hariku dalam membuat konten #riilmin disaat yg selalu aku keluhkan adalah copywriting, and then muncullah sebuah teknologi bernama AI. mau sungkem sama yang nyiptain ini teknologi!11!!!!  https://t.co/wXUlQTWzXA",Positif
2090,2022-12-29 22:49:40 SE Asia Standard Time,hihihigashikuni,"ke depan AI bisa lebih berkembang lagi. jadi, ini tantangan juga buat gue asah kemampuan, kreativitas, dan inovasi karena gue gamau eksistensi gue digantikan dengan begitu mudahnya sama teknologi. manusia terus berevolusi ygy. kita jauh lebih keren dari yang kita kira👍✌",Positif
2091,2022-12-29 22:49:39 SE Asia Standard Time,hihihigashikuni,"kemampuan diri kita. sejauh ini gue cuma bahas konteks karya tulis ya. gue ga ngebahas soal AI yg lagi rame kaya gambar anime yang ada unsur seni rupanya. jangan campur aduk. tapi balik lagi ya, manusia tuh terus berkembang. begitu juga teknologi nya. bisa aja 10 tahun --",Netral
2092,2022-12-29 22:49:36 SE Asia Standard Time,hihihigashikuni,"gue sekarang mulai ngerti, statement tentang kemajuan teknologi belom bisa menggeser manusia. soalnya, manusia punya kreativitas dan inovasi yang gue rasa belum dipunya sama AI. kesimpulan ini gue ambil dari 4 tinjauan berbeda tadi. harusnya, kalo manusia bisa sadar--",Positif
2093,2022-12-29 22:16:02 SE Asia Standard Time,jpnncom,"Dukung Industri Kesehatan, Fujifilm Hadirkan Teknologi AI #Fujifilm  https://t.co/6MDYKInN3D",Netral
2094,2022-12-29 17:59:14 SE Asia Standard Time,topbusiness_id,Fujifilm Hadirkan Teknologi AI pada Industri Kesehatan  https://t.co/liH9GtUvdZ,error
2095,2022-12-29 16:04:38 SE Asia Standard Time,aryonoignatius,@risangbaskara Mantapp . Aku juga lagi mendalami tentang teknologi AI dan BI. nanti aku coba lihat2 youtube2mu pak bro.. btw nomor WA masih yang dulu kah? Hehehee,Positif
2096,2022-12-29 15:53:38 SE Asia Standard Time,tweetmiliter,"Pengembangan alutsista eksperimental juga dimulai, seperti Railgun Anti-Air sebagai pengganti sistem Ballistic Missile Defense, bom EMP, rudal jelajah Hypersonic dan penggunaan teknologi AI untuk membantu analisis situasi dan pengambilan keputusan tempur. Mirip teknologi Anime.  https://t.co/nrDF4VZwk1",Positif
2097,2022-12-29 15:02:16 SE Asia Standard Time,ibfnet,"IBF Net juga mengusulkan ruang lingkup penelitian seperti penerapan teknologi terkini seperti blockchain, kecerdasan buatan (AI), IoT dan metaverse untuk sektor bisnis dan pengembangan (dengan fokus pada sektor pendidikan) dalam ekonomi Islam.",Netral
2098,2022-12-29 12:52:07 SE Asia Standard Time,kompascom,"Melihat peluang bisnis di kancah global, teknologi penerjemahan AI bisa jadi solusi komunikasi bahasa asing untuk pebisnis Indonesia.  https://t.co/cXvKVbTrUe",Positif
2099,2022-12-29 12:10:10 SE Asia Standard Time,dqlab_id,"Pertanyaannya, apa teknologi Data Science yang digunakan dalam AI Avatar ini? Yuk sama-sama kita kupas tuntas lewat artikel ini!  https://t.co/3llnkO8a72   #DataScience #DataScientist #DataEngineer #DataAnalyst #KursusDataScience #KelasDataScience  #Python #R #MachineLearning #AI",Netral
2100,2022-12-29 12:08:55 SE Asia Standard Time,rendomhere,Day 3 = ini juga tinggal kumpul karena soal nya udh dikasih kemarin lusa total soal ada 5 so so sih ga susah bgt ada di materi dosen semua terus ini tentang teknologi gtu bahas AI seru jd jawab nya ga mikir bgt soalnya udh makanan sehari-hari,Netral
2101,2022-12-29 11:40:39 SE Asia Standard Time,kanal_teknologi,ChatGPT | AI yang katanya bisa MENGGANTIKAN PROGRAMMER!!! Simak selengkapnya  https://t.co/tQXthJ3NFq,Negatif
2102,2022-12-29 10:17:39 SE Asia Standard Time,id_indicator,"Tak seperti aplikasi atau filter kamera, teknologi AI yang bernama FRAN atau Face Re-Aging Network ini lebih canggih lho. Bagaimana cara kerjanya?  #IndonesiaIndicator #KecerdasanBuatan #ArtificialIntelligence  https://t.co/Df0IMt8fln",Positif
2103,2022-12-29 10:12:09 SE Asia Standard Time,tuuuiiit,"Mulai sekarang, ayo ikuti channel YouTube baru kami tentang seni AI! Courd Bless, Kita akan membawa Anda pada medan luar biasa dari alam semesta teknologi! Subscribe di sini:  https://t.co/G1X0wrV0Jn",Positif
2104,2022-12-29 09:31:29 SE Asia Standard Time,exkscip,"Pd abad ini kt melihat inovasi yg radikal dalam teknologi peperangan. R&amp;D dalam pangkalan data, AI, internet connection &amp; automation menjadikan teknologi tentera lebih sophisticated &amp; immeasurable.  https://t.co/3YXphIPNuC",Netral
2105,2022-12-29 06:11:44 SE Asia Standard Time,sinaronline,Inilah masa paling tepat untuk kerajaan mempraktikkan penggunaan teknologi AI yang merangkumkan kesemua pangkalan data melibatkan rakyat Malaysia.   https://t.co/QoXuc4WY3v,Positif
2106,2022-12-28 23:30:03 SE Asia Standard Time,nothingfromari,Ambil sendiri cimorynyaaa 🤤🤤🤤  Aku pengen ke planet yang modern sih. Yang semuanya udah ai. Bentukannya aku kalo bisa tetep human aja cuma badanku full of teknologi dari bangsaku 🤤🤤. 11 12 kaya ethernal lah bentukannya kalo bisa  https://t.co/gwTpShqcQh,Netral
2107,2022-12-28 19:46:53 SE Asia Standard Time,whosthegoodboy,@bohok tp ada namanya AI effect; sebuah teknologi ga lagi disebut “AI” karena dah common.   jadi ai ini sebenernya sama2 “tumbuh” bareng jaman juga  https://t.co/djUKtgi4zz,Netral
2108,2022-12-28 16:01:24 SE Asia Standard Time,sumberdipercaya,"Teknologi smart home LG berbasis AI, mampu mendiagnosis keadaan tidur pengguna. Teknologi tersebut mampu membedakan antara empat tahap tidur yaitu bangun, ringan, dalam, dan gerakan mata cepat  https://t.co/CGSK4thsHu #kecerdasanbuatan #AI #smarthome  #blogger #LG",Positif
